x,CL = 0.700,Ideal,CL = 0.500,CL = 0.300,CL = 0.150
0.2498,0.82483,1.55542,0.78271,0.75375,0.73071
0.2499,0.82447,1.55515,0.78238,0.75345,0.73036
0.25,0.8241,1.55489,0.78205,0.75316,0.73001
0.2501,0.82374,1.55462,0.78171,0.75285,0.72966
0.2502,0.82338,1.55435,0.78138,0.75255,0.72932
0.2503,0.82301,1.55408,0.78105,0.75224,0.72897
0.2504,0.82265,1.55382,0.78072,0.75193,0.72863
0.2505,0.82229,1.55355,0.7804,0.75161,0.72829
0.2506,0.82193,1.55329,0.78007,0.75128,0.72795
0.2507,0.82157,1.55302,0.77974,0.75096,0.72761
0.2508,0.82121,1.55275,0.77942,0.75062,0.72727
0.2509,0.82085,1.55249,0.77909,0.75028,0.72694
0.251,0.8205,1.55222,0.77877,0.74994,0.72661
0.2511,0.82014,1.55196,0.77845,0.74959,0.72628
0.2512,0.81979,1.55169,0.77813,0.74924,0.72596
0.2513,0.81943,1.55143,0.77781,0.74888,0.72563
0.2514,0.81908,1.55116,0.77749,0.74852,0.72531
0.2515,0.81873,1.5509,0.77717,0.74815,0.72499
0.2516,0.81837,1.55064,0.77685,0.74778,0.72467
0.2517,0.81802,1.55037,0.77654,0.74741,0.72436
0.2518,0.81767,1.55011,0.77622,0.74704,0.72404
0.2519,0.81732,1.54985,0.7759,0.74666,0.72373
0.252,0.81697,1.54958,0.77559,0.74629,0.72343
0.2521,0.81663,1.54932,0.77528,0.74591,0.72312
0.2522,0.81628,1.54906,0.77496,0.74553,0.72282
0.2523,0.81593,1.5488,0.77465,0.74515,0.72251
0.2524,0.81559,1.54853,0.77434,0.74477,0.72221
0.2525,0.81525,1.54827,0.77403,0.74439,0.72192
0.2526,0.8149,1.54801,0.77372,0.74401,0.72162
0.2527,0.81456,1.54775,0.77341,0.74364,0.72133
0.2528,0.81422,1.54749,0.77311,0.74326,0.72104
0.2529,0.81388,1.54723,0.7728,0.74289,0.72076
0.253,0.81354,1.54697,0.77249,0.74253,0.72047
0.2531,0.8132,1.54671,0.77219,0.74216,0.72019
0.2532,0.81286,1.54645,0.77188,0.7418,0.71991
0.2533,0.81252,1.54619,0.77158,0.74144,0.71963
0.2534,0.81219,1.54593,0.77127,0.74109,0.71936
0.2535,0.81185,1.54567,0.77097,0.74074,0.71908
0.2536,0.81151,1.54541,0.77066,0.7404,0.71882
0.2537,0.81118,1.54515,0.77036,0.74006,0.71855
0.2538,0.81085,1.5449,0.77006,0.73972,0.71828
0.2539,0.81051,1.54464,0.76976,0.73939,0.71802
0.254,0.81018,1.54438,0.76946,0.73906,0.71776
0.2541,0.80985,1.54413,0.76916,0.73874,0.71751
0.2542,0.80952,1.54387,0.76886,0.73842,0.71725
0.2543,0.80919,1.54361,0.76856,0.73811,0.717
0.2544,0.80886,1.54336,0.76826,0.73781,0.71675
0.2545,0.80853,1.5431,0.76796,0.7375,0.7165
0.2546,0.8082,1.54285,0.76766,0.73721,0.71626
0.2547,0.80788,1.54259,0.76736,0.73691,0.71602
0.2548,0.80755,1.54234,0.76707,0.73663,0.71578
0.2549,0.80722,1.54208,0.76677,0.73634,0.71554
0.255,0.8069,1.54183,0.76647,0.73607,0.71531
0.2551,0.80658,1.54158,0.76618,0.73579,0.71508
0.2552,0.80625,1.54132,0.76588,0.73552,0.71485
0.2553,0.80593,1.54107,0.76559,0.73526,0.71463
0.2554,0.80561,1.54082,0.76529,0.73499,0.7144
0.2555,0.80529,1.54057,0.765,0.73473,0.71418
0.2556,0.80497,1.54031,0.7647,0.73448,0.71396
0.2557,0.80464,1.54006,0.76441,0.73422,0.71375
0.2558,0.80433,1.53981,0.76411,0.73397,0.71353
0.2559,0.80401,1.53956,0.76382,0.73372,0.71332
0.256,0.80369,1.53931,0.76352,0.73348,0.71311
0.2561,0.80337,1.53906,0.76323,0.73323,0.71291
0.2562,0.80305,1.53881,0.76294,0.73299,0.7127
0.2563,0.80274,1.53856,0.76264,0.73275,0.7125
0.2564,0.80242,1.53831,0.76235,0.73251,0.7123
0.2565,0.80211,1.53806,0.76206,0.73227,0.7121
0.2566,0.80179,1.53782,0.76176,0.73204,0.7119
0.2567,0.80148,1.53757,0.76147,0.7318,0.7117
0.2568,0.80117,1.53732,0.76118,0.73157,0.71151
0.2569,0.80085,1.53707,0.76089,0.73133,0.71131
0.257,0.80054,1.53683,0.76059,0.7311,0.71112
0.2571,0.80023,1.53658,0.7603,0.73087,0.71093
0.2572,0.79992,1.53634,0.76001,0.73064,0.71073
0.2573,0.79961,1.53609,0.75971,0.73041,0.71054
0.2574,0.7993,1.53585,0.75942,0.73018,0.71035
0.2575,0.79899,1.5356,0.75913,0.72995,0.71016
0.2576,0.79868,1.53536,0.75884,0.72972,0.70997
0.2577,0.79837,1.53511,0.75854,0.7295,0.70978
0.2578,0.79807,1.53487,0.75825,0.72927,0.70959
0.2579,0.79776,1.53463,0.75796,0.72904,0.7094
0.258,0.79745,1.53438,0.75766,0.72881,0.70921
0.2581,0.79715,1.53414,0.75737,0.72858,0.70902
0.2582,0.79684,1.5339,0.75708,0.72836,0.70882
0.2583,0.79654,1.53366,0.75678,0.72813,0.70863
0.2584,0.79623,1.53342,0.75649,0.7279,0.70844
0.2585,0.79593,1.53318,0.75619,0.72767,0.70824
0.2586,0.79563,1.53294,0.7559,0.72744,0.70804
0.2587,0.79532,1.5327,0.75561,0.72721,0.70784
0.2588,0.79502,1.53246,0.75531,0.72698,0.70764
0.2589,0.79472,1.53222,0.75501,0.72675,0.70744
0.259,0.79442,1.53198,0.75472,0.72652,0.70724
0.2591,0.79412,1.53174,0.75442,0.72628,0.70704
0.2592,0.79381,1.5315,0.75413,0.72605,0.70683
0.2593,0.79351,1.53126,0.75383,0.72581,0.70663
0.2594,0.79321,1.53103,0.75353,0.72557,0.70642
0.2595,0.79291,1.53079,0.75324,0.72533,0.70621
0.2596,0.79261,1.53055,0.75294,0.72509,0.706
0.2597,0.79232,1.53032,0.75264,0.72485,0.70579
0.2598,0.79202,1.53008,0.75234,0.7246,0.70557
0.2599,0.79172,1.52985,0.75204,0.72436,0.70536
0.26,0.79142,1.52961,0.75174,0.72411,0.70515
0.2601,0.79112,1.52938,0.75144,0.72385,0.70493
0.2602,0.79083,1.52914,0.75114,0.7236,0.70471
0.2603,0.79053,1.52891,0.75084,0.72334,0.7045
0.2604,0.79023,1.52868,0.75054,0.72307,0.70428
0.2605,0.78994,1.52844,0.75024,0.72281,0.70406
0.2606,0.78964,1.52821,0.74994,0.72254,0.70384
0.2607,0.78935,1.52798,0.74963,0.72226,0.70362
0.2608,0.78905,1.52775,0.74933,0.72198,0.7034
0.2609,0.78876,1.52752,0.74902,0.72169,0.70317
0.261,0.78846,1.52729,0.74872,0.7214,0.70295
0.2611,0.78817,1.52706,0.74841,0.7211,0.70273
0.2612,0.78787,1.52683,0.7481,0.72079,0.7025
0.2613,0.78758,1.5266,0.7478,0.72047,0.70228
0.2614,0.78729,1.52637,0.74749,0.72015,0.70205
0.2615,0.78699,1.52614,0.74718,0.71982,0.70183
0.2616,0.7867,1.52591,0.74687,0.71949,0.7016
0.2617,0.78641,1.52568,0.74656,0.71914,0.70138
0.2618,0.78611,1.52545,0.74625,0.71879,0.70115
0.2619,0.78582,1.52522,0.74594,0.71844,0.70092
0.262,0.78553,1.525,0.74563,0.71807,0.70069
0.2621,0.78523,1.52477,0.74532,0.7177,0.70047
0.2622,0.78494,1.52454,0.74501,0.71733,0.70024
0.2623,0.78465,1.52432,0.74469,0.71694,0.70001
0.2624,0.78436,1.52409,0.74438,0.71656,0.69978
0.2625,0.78407,1.52386,0.74407,0.71617,0.69955
0.2626,0.78377,1.52364,0.74375,0.71577,0.69932
0.2627,0.78348,1.52341,0.74344,0.71538,0.69909
0.2628,0.78319,1.52319,0.74312,0.71498,0.69886
0.2629,0.7829,1.52296,0.74281,0.71459,0.69863
0.263,0.78261,1.52273,0.74249,0.71419,0.6984
0.2631,0.78231,1.52251,0.74218,0.7138,0.69817
0.2632,0.78202,1.52228,0.74186,0.7134,0.69794
0.2633,0.78173,1.52206,0.74154,0.71302,0.69771
0.2634,0.78144,1.52183,0.74123,0.71263,0.69748
0.2635,0.78115,1.52161,0.74091,0.71226,0.69725
0.2636,0.78085,1.52138,0.74059,0.71189,0.69702
0.2637,0.78056,1.52116,0.74027,0.71152,0.69679
0.2638,0.78027,1.52094,0.73996,0.71116,0.69656
0.2639,0.77998,1.52071,0.73964,0.71081,0.69632
0.264,0.77969,1.52049,0.73932,0.71047,0.69609
0.2641,0.77939,1.52026,0.739,0.71013,0.69586
0.2642,0.7791,1.52004,0.73868,0.7098,0.69563
0.2643,0.77881,1.51982,0.73836,0.70948,0.6954
0.2644,0.77851,1.51959,0.73804,0.70917,0.69516
0.2645,0.77822,1.51937,0.73772,0.70886,0.69493
0.2646,0.77793,1.51914,0.7374,0.70856,0.6947
0.2647,0.77763,1.51892,0.73708,0.70827,0.69447
0.2648,0.77734,1.5187,0.73676,0.70798,0.69423
0.2649,0.77705,1.51847,0.73644,0.7077,0.694
0.265,0.77675,1.51825,0.73612,0.70742,0.69377
0.2651,0.77646,1.51802,0.7358,0.70715,0.69353
0.2652,0.77616,1.5178,0.73548,0.70688,0.6933
0.2653,0.77587,1.51758,0.73516,0.70662,0.69307
0.2654,0.77557,1.51735,0.73484,0.70636,0.69283
0.2655,0.77528,1.51713,0.73452,0.70611,0.6926
0.2656,0.77498,1.5169,0.7342,0.70586,0.69237
0.2657,0.77469,1.51668,0.73388,0.70561,0.69213
0.2658,0.77439,1.51645,0.73356,0.70536,0.6919
0.2659,0.7741,1.51623,0.73324,0.70512,0.69166
0.266,0.7738,1.51601,0.73292,0.70488,0.69143
0.2661,0.7735,1.51578,0.7326,0.70464,0.6912
0.2662,0.7732,1.51556,0.73228,0.7044,0.69096
0.2663,0.77291,1.51533,0.73196,0.70416,0.69073
0.2664,0.77261,1.51511,0.73164,0.70393,0.69049
0.2665,0.77231,1.51488,0.73132,0.7037,0.69026
0.2666,0.77201,1.51465,0.731,0.70347,0.69003
0.2667,0.77171,1.51443,0.73068,0.70324,0.68979
0.2668,0.77141,1.5142,0.73036,0.70301,0.68956
0.2669,0.77111,1.51398,0.73004,0.70279,0.68932
0.267,0.77081,1.51375,0.72972,0.70256,0.68909
0.2671,0.77051,1.51352,0.72941,0.70234,0.68885
0.2672,0.77021,1.5133,0.72909,0.70212,0.68862
0.2673,0.76991,1.51307,0.72877,0.7019,0.68838
0.2674,0.7696,1.51284,0.72845,0.70168,0.68815
0.2675,0.7693,1.51262,0.72813,0.70146,0.68792
0.2676,0.769,1.51239,0.72782,0.70124,0.68768
0.2677,0.76869,1.51216,0.7275,0.70102,0.68745
0.2678,0.76839,1.51193,0.72718,0.7008,0.68721
0.2679,0.76808,1.5117,0.72687,0.70058,0.68698
0.268,0.76778,1.51147,0.72655,0.70037,0.68674
0.2681,0.76747,1.51125,0.72623,0.70015,0.68651
0.2682,0.76717,1.51102,0.72592,0.69994,0.68627
0.2683,0.76686,1.51079,0.7256,0.69972,0.68604
0.2684,0.76655,1.51056,0.72529,0.6995,0.6858
0.2685,0.76625,1.51033,0.72497,0.69929,0.68557
0.2686,0.76594,1.51009,0.72466,0.69907,0.68533
0.2687,0.76563,1.50986,0.72435,0.69886,0.6851
0.2688,0.76532,1.50963,0.72403,0.69864,0.68486
0.2689,0.76501,1.5094,0.72372,0.69843,0.68463
0.269,0.7647,1.50917,0.72341,0.69821,0.68439
0.2691,0.76439,1.50893,0.7231,0.698,0.68416
0.2692,0.76408,1.5087,0.72278,0.69778,0.68392
0.2693,0.76377,1.50846,0.72247,0.69756,0.68369
0.2694,0.76345,1.50823,0.72216,0.69734,0.68345
0.2695,0.76314,1.50799,0.72185,0.69713,0.68321
0.2696,0.76283,1.50776,0.72154,0.69691,0.68298
0.2697,0.76251,1.50752,0.72123,0.69669,0.68274
0.2698,0.7622,1.50728,0.72092,0.69647,0.68251
0.2699,0.76188,1.50705,0.72062,0.69624,0.68227
0.27,0.76157,1.50681,0.72031,0.69602,0.68204
0.2701,0.76125,1.50657,0.72,0.69579,0.6818
0.2702,0.76094,1.50633,0.71969,0.69557,0.68157
0.2703,0.76062,1.50609,0.71939,0.69534,0.68133
0.2704,0.7603,1.50585,0.71908,0.69511,0.6811
0.2705,0.75998,1.50561,0.71877,0.69488,0.68086
0.2706,0.75966,1.50536,0.71847,0.69464,0.68063
0.2707,0.75934,1.50512,0.71817,0.69441,0.68039
0.2708,0.75902,1.50488,0.71786,0.69417,0.68016
0.2709,0.7587,1.50463,0.71756,0.69393,0.67992
0.271,0.75838,1.50439,0.71726,0.69369,0.67969
0.2711,0.75806,1.50414,0.71695,0.69344,0.67945
0.2712,0.75774,1.50389,0.71665,0.6932,0.67921
0.2713,0.75742,1.50364,0.71635,0.69295,0.67898
0.2714,0.75709,1.50339,0.71605,0.6927,0.67874
0.2715,0.75677,1.50314,0.71575,0.69244,0.67851
0.2716,0.75645,1.50289,0.71545,0.69219,0.67827
0.2717,0.75612,1.50264,0.71515,0.69193,0.67804
0.2718,0.7558,1.50239,0.71485,0.69167,0.6778
0.2719,0.75547,1.50213,0.71455,0.69141,0.67757
0.272,0.75515,1.50188,0.71425,0.69115,0.67733
0.2721,0.75482,1.50162,0.71395,0.69088,0.6771
0.2722,0.7545,1.50136,0.71365,0.69062,0.67686
0.2723,0.75417,1.5011,0.71335,0.69035,0.67662
0.2724,0.75384,1.50084,0.71306,0.69008,0.67639
0.2725,0.75352,1.50058,0.71276,0.68981,0.67615
0.2726,0.75319,1.50031,0.71246,0.68954,0.67592
0.2727,0.75286,1.50005,0.71217,0.68926,0.67568
0.2728,0.75253,1.49978,0.71187,0.68899,0.67545
0.2729,0.7522,1.49951,0.71157,0.68872,0.67521
0.273,0.75188,1.49924,0.71128,0.68844,0.67497
0.2731,0.75155,1.49897,0.71098,0.68817,0.67474
0.2732,0.75122,1.4987,0.71069,0.68789,0.6745
0.2733,0.75089,1.49843,0.71039,0.68761,0.67427
0.2734,0.75056,1.49816,0.7101,0.68734,0.67403
0.2735,0.75023,1.49788,0.70981,0.68706,0.67379
0.2736,0.7499,1.4976,0.70951,0.68678,0.67356
0.2737,0.74957,1.49732,0.70922,0.68651,0.67332
0.2738,0.74924,1.49704,0.70892,0.68623,0.67309
0.2739,0.74891,1.49676,0.70863,0.68596,0.67285
0.274,0.74858,1.49648,0.70834,0.68568,0.67261
0.2741,0.74825,1.4962,0.70805,0.68541,0.67238
0.2742,0.74791,1.49591,0.70775,0.68514,0.67214
0.2743,0.74758,1.49563,0.70746,0.68487,0.6719
0.2744,0.74725,1.49534,0.70717,0.68459,0.67167
0.2745,0.74692,1.49505,0.70688,0.68432,0.67143
0.2746,0.74659,1.49476,0.70659,0.68405,0.67119
0.2747,0.74625,1.49447,0.70629,0.68379,0.67096
0.2748,0.74592,1.49418,0.706,0.68352,0.67072
0.2749,0.74559,1.49389,0.70571,0.68325,0.67048
0.275,0.74526,1.49359,0.70542,0.68298,0.67025
0.2751,0.74492,1.4933,0.70513,0.68272,0.67001
0.2752,0.74459,1.493,0.70484,0.68246,0.66977
0.2753,0.74426,1.49271,0.70455,0.68219,0.66953
0.2754,0.74393,1.49241,0.70426,0.68193,0.6693
0.2755,0.74359,1.49211,0.70397,0.68167,0.66906
0.2756,0.74326,1.49181,0.70368,0.6814,0.66882
0.2757,0.74293,1.49151,0.70339,0.68114,0.66858
0.2758,0.74259,1.49121,0.7031,0.68088,0.66835
0.2759,0.74226,1.49091,0.70281,0.68062,0.66811
0.276,0.74193,1.4906,0.70252,0.68036,0.66787
0.2761,0.74159,1.4903,0.70223,0.6801,0.66763
0.2762,0.74126,1.48999,0.70194,0.67983,0.66739
0.2763,0.74092,1.48969,0.70165,0.67957,0.66715
0.2764,0.74059,1.48938,0.70137,0.67931,0.66692
0.2765,0.74026,1.48908,0.70108,0.67905,0.66668
0.2766,0.73992,1.48877,0.70079,0.67879,0.66644
0.2767,0.73959,1.48846,0.7005,0.67853,0.6662
0.2768,0.73925,1.48816,0.70021,0.67827,0.66596
0.2769,0.73892,1.48785,0.69992,0.67801,0.66572
0.277,0.73859,1.48754,0.69963,0.67775,0.66548
0.2771,0.73825,1.48723,0.69935,0.67749,0.66524
0.2772,0.73792,1.48693,0.69906,0.67723,0.665
0.2773,0.73759,1.48662,0.69877,0.67697,0.66476
0.2774,0.73725,1.48631,0.69848,0.67671,0.66452
0.2775,0.73692,1.486,0.69819,0.67645,0.66428
0.2776,0.73659,1.48569,0.69791,0.67619,0.66404
0.2777,0.73625,1.48538,0.69762,0.67593,0.6638
0.2778,0.73592,1.48508,0.69733,0.67567,0.66356
0.2779,0.73558,1.48477,0.69704,0.6754,0.66332
0.278,0.73525,1.48446,0.69675,0.67514,0.66308
0.2781,0.73492,1.48415,0.69647,0.67488,0.66284
0.2782,0.73459,1.48385,0.69618,0.67462,0.6626
0.2783,0.73425,1.48354,0.69589,0.67435,0.66236
0.2784,0.73392,1.48324,0.6956,0.67409,0.66212
0.2785,0.73359,1.48293,0.69531,0.67382,0.66187
0.2786,0.73326,1.48263,0.69502,0.67356,0.66163
0.2787,0.73292,1.48232,0.69474,0.6733,0.66139
0.2788,0.73259,1.48202,0.69445,0.67303,0.66115
0.2789,0.73226,1.48172,0.69416,0.67276,0.6609
0.279,0.73193,1.48142,0.69387,0.6725,0.66066
0.2791,0.7316,1.48112,0.69358,0.67223,0.66042
0.2792,0.73127,1.48082,0.69329,0.67196,0.66017
0.2793,0.73094,1.48052,0.69301,0.67169,0.65993
0.2794,0.73061,1.48022,0.69272,0.67143,0.65968
0.2795,0.73028,1.47992,0.69243,0.67116,0.65944
0.2796,0.72995,1.47963,0.69214,0.67089,0.65919
0.2797,0.72962,1.47933,0.69185,0.67061,0.65895
0.2798,0.72929,1.47904,0.69156,0.67034,0.6587
0.2799,0.72896,1.47875,0.69127,0.67007,0.65846
0.28,0.72863,1.47846,0.69098,0.6698,0.65821
0.2801,0.7283,1.47817,0.69069,0.66952,0.65796
0.2802,0.72798,1.47788,0.6904,0.66925,0.65772
0.2803,0.72765,1.47759,0.69011,0.66897,0.65747
0.2804,0.72733,1.47731,0.68982,0.66869,0.65722
0.2805,0.727,1.47702,0.68953,0.66842,0.65697
0.2806,0.72668,1.47674,0.68924,0.66814,0.65672
0.2807,0.72635,1.47646,0.68894,0.66786,0.65647
0.2808,0.72603,1.47618,0.68865,0.66757,0.65622
0.2809,0.72571,1.4759,0.68836,0.66729,0.65597
0.281,0.72539,1.47562,0.68806,0.66701,0.65572
0.2811,0.72507,1.47535,0.68777,0.66672,0.65547
0.2812,0.72475,1.47507,0.68748,0.66644,0.65521
0.2813,0.72443,1.4748,0.68718,0.66615,0.65496
0.2814,0.72411,1.47452,0.68689,0.66586,0.65471
0.2815,0.72379,1.47425,0.68659,0.66557,0.65445
0.2816,0.72348,1.47398,0.68629,0.66528,0.6542
0.2817,0.72316,1.47371,0.686,0.66499,0.65394
0.2818,0.72285,1.47344,0.6857,0.66469,0.65368
0.2819,0.72254,1.47317,0.68541,0.6644,0.65342
0.282,0.72222,1.4729,0.68511,0.66411,0.65316
0.2821,0.72191,1.47264,0.68481,0.66381,0.6529
0.2822,0.7216,1.47237,0.68451,0.66351,0.65264
0.2823,0.72129,1.4721,0.68422,0.66322,0.65238
0.2824,0.72099,1.47184,0.68392,0.66292,0.65212
0.2825,0.72068,1.47157,0.68362,0.66262,0.65186
0.2826,0.72037,1.47131,0.68332,0.66232,0.65159
0.2827,0.72007,1.47105,0.68303,0.66202,0.65133
0.2828,0.71976,1.47079,0.68273,0.66172,0.65106
0.2829,0.71946,1.47052,0.68243,0.66142,0.65079
0.283,0.71915,1.47026,0.68214,0.66111,0.65052
0.2831,0.71885,1.47,0.68184,0.66081,0.65025
0.2832,0.71855,1.46974,0.68154,0.66051,0.64998
0.2833,0.71825,1.46948,0.68125,0.66021,0.64971
0.2834,0.71794,1.46922,0.68095,0.6599,0.64944
0.2835,0.71764,1.46896,0.68066,0.6596,0.64917
0.2836,0.71734,1.4687,0.68036,0.65929,0.64889
0.2837,0.71704,1.46844,0.68007,0.65899,0.64861
0.2838,0.71674,1.46818,0.67978,0.65869,0.64834
0.2839,0.71644,1.46793,0.67949,0.65838,0.64806
0.284,0.71614,1.46767,0.6792,0.65808,0.64778
0.2841,0.71584,1.46741,0.67891,0.65777,0.6475
0.2842,0.71554,1.46715,0.67863,0.65747,0.64722
0.2843,0.71524,1.4669,0.67834,0.65716,0.64693
0.2844,0.71494,1.46664,0.67806,0.65686,0.64665
0.2845,0.71463,1.46638,0.67778,0.65656,0.64637
0.2846,0.71433,1.46613,0.6775,0.65625,0.64608
0.2847,0.71402,1.46587,0.67723,0.65595,0.6458
0.2848,0.71371,1.46561,0.67695,0.65565,0.64551
0.2849,0.7134,1.46536,0.67668,0.65535,0.64522
0.285,0.71309,1.4651,0.67641,0.65505,0.64493
0.2851,0.71278,1.46484,0.67615,0.65474,0.64464
0.2852,0.71247,1.46459,0.67588,0.65444,0.64435
0.2853,0.71215,1.46433,0.67562,0.65415,0.64406
0.2854,0.71183,1.46407,0.67536,0.65385,0.64377
0.2855,0.71151,1.46382,0.67511,0.65355,0.64348
0.2856,0.71119,1.46356,0.67485,0.65325,0.64319
0.2857,0.71086,1.46331,0.6746,0.65296,0.6429
0.2858,0.71053,1.46305,0.67435,0.65266,0.64261
0.2859,0.7102,1.46279,0.67411,0.65237,0.64232
0.286,0.70987,1.46253,0.67386,0.65208,0.64203
0.2861,0.70953,1.46228,0.67362,0.65178,0.64174
0.2862,0.70919,1.46202,0.67338,0.65149,0.64145
0.2863,0.70885,1.46176,0.67315,0.6512,0.64116
0.2864,0.70851,1.46151,0.67291,0.65092,0.64087
0.2865,0.70816,1.46125,0.67268,0.65063,0.64058
0.2866,0.70781,1.46099,0.67245,0.65035,0.64029
0.2867,0.70746,1.46073,0.67222,0.65006,0.64
0.2868,0.70711,1.46047,0.672,0.64978,0.63971
0.2869,0.70676,1.46021,0.67177,0.6495,0.63942
0.287,0.7064,1.45995,0.67155,0.64922,0.63914
0.2871,0.70605,1.4597,0.67133,0.64894,0.63885
0.2872,0.70569,1.45944,0.6711,0.64866,0.63856
0.2873,0.70533,1.45918,0.67088,0.64838,0.63827
0.2874,0.70497,1.45892,0.67066,0.64811,0.63799
0.2875,0.70461,1.45865,0.67044,0.64783,0.6377
0.2876,0.70425,1.45839,0.67022,0.64756,0.63741
0.2877,0.70389,1.45813,0.67001,0.64729,0.63713
0.2878,0.70352,1.45787,0.66979,0.64702,0.63684
0.2879,0.70316,1.45761,0.66957,0.64675,0.63656
0.288,0.70279,1.45734,0.66935,0.64648,0.63627
0.2881,0.70243,1.45708,0.66913,0.64621,0.63599
0.2882,0.70206,1.45682,0.66892,0.64594,0.6357
0.2883,0.7017,1.45655,0.6687,0.64568,0.63542
0.2884,0.70133,1.45629,0.66848,0.64541,0.63514
0.2885,0.70096,1.45602,0.66826,0.64515,0.63486
0.2886,0.7006,1.45576,0.66804,0.64489,0.63457
0.2887,0.70023,1.45549,0.66783,0.64462,0.63429
0.2888,0.69986,1.45522,0.66761,0.64436,0.63401
0.2889,0.69949,1.45496,0.66739,0.6441,0.63373
0.289,0.69912,1.45469,0.66717,0.64384,0.63345
0.2891,0.69876,1.45442,0.66695,0.64358,0.63317
0.2892,0.69839,1.45415,0.66673,0.64333,0.63289
0.2893,0.69802,1.45388,0.6665,0.64307,0.63261
0.2894,0.69765,1.45361,0.66628,0.64281,0.63234
0.2895,0.69729,1.45334,0.66606,0.64256,0.63206
0.2896,0.69692,1.45306,0.66583,0.6423,0.63178
0.2897,0.69655,1.45279,0.66561,0.64205,0.63151
0.2898,0.69619,1.45252,0.66538,0.6418,0.63123
0.2899,0.69582,1.45224,0.66516,0.64154,0.63096
0.29,0.69545,1.45197,0.66493,0.64129,0.63068
0.2901,0.69509,1.45169,0.6647,0.64104,0.63041
0.2902,0.69472,1.45142,0.66447,0.64079,0.63013
0.2903,0.69436,1.45114,0.66424,0.64054,0.62986
0.2904,0.694,1.45086,0.66401,0.64029,0.62959
0.2905,0.69363,1.45058,0.66377,0.64004,0.62932
0.2906,0.69327,1.4503,0.66354,0.6398,0.62905
0.2907,0.69291,1.45002,0.6633,0.63955,0.62878
0.2908,0.69255,1.44974,0.66306,0.6393,0.62851
0.2909,0.69218,1.44946,0.66282,0.63906,0.62824
0.291,0.69182,1.44918,0.66258,0.63881,0.62797
0.2911,0.69147,1.4489,0.66234,0.63857,0.6277
0.2912,0.69111,1.44862,0.66209,0.63832,0.62743
0.2913,0.69075,1.44833,0.66185,0.63808,0.62717
0.2914,0.69039,1.44805,0.6616,0.63784,0.6269
0.2915,0.69004,1.44776,0.66135,0.63759,0.62664
0.2916,0.68968,1.44748,0.6611,0.63735,0.62637
0.2917,0.68933,1.44719,0.66084,0.63711,0.62611
0.2918,0.68898,1.44691,0.66059,0.63687,0.62585
0.2919,0.68862,1.44662,0.66033,0.63663,0.62558
0.292,0.68827,1.44634,0.66007,0.63639,0.62532
0.2921,0.68792,1.44605,0.65981,0.63615,0.62506
0.2922,0.68758,1.44576,0.65954,0.63591,0.6248
0.2923,0.68723,1.44547,0.65928,0.63567,0.62454
0.2924,0.68688,1.44519,0.65901,0.63543,0.62428
0.2925,0.68654,1.4449,0.65874,0.6352,0.62402
0.2926,0.6862,1.44461,0.65846,0.63496,0.62377
0.2927,0.68586,1.44432,0.65819,0.63472,0.62351
0.2928,0.68552,1.44403,0.65791,0.63448,0.62325
0.2929,0.68518,1.44374,0.65762,0.63425,0.623
0.293,0.68484,1.44345,0.65734,0.63401,0.62274
0.2931,0.68451,1.44316,0.65705,0.63378,0.62249
0.2932,0.68417,1.44287,0.65677,0.63354,0.62224
0.2933,0.68384,1.44258,0.65647,0.63331,0.62198
0.2934,0.68351,1.44229,0.65618,0.63307,0.62173
0.2935,0.68319,1.442,0.65589,0.63284,0.62148
0.2936,0.68286,1.44171,0.65559,0.63261,0.62123
0.2937,0.68254,1.44142,0.65529,0.63237,0.62097
0.2938,0.68221,1.44113,0.65499,0.63214,0.62072
0.2939,0.68189,1.44084,0.65469,0.63191,0.62047
0.294,0.68158,1.44055,0.65438,0.63168,0.62022
0.2941,0.68126,1.44026,0.65407,0.63145,0.61997
0.2942,0.68095,1.43997,0.65377,0.63121,0.61972
0.2943,0.68063,1.43968,0.65346,0.63098,0.61947
0.2944,0.68032,1.43939,0.65315,0.63075,0.61922
0.2945,0.68002,1.4391,0.65283,0.63052,0.61897
0.2946,0.67971,1.43881,0.65252,0.63029,0.61872
0.2947,0.67941,1.43852,0.6522,0.63006,0.61847
0.2948,0.67911,1.43823,0.65189,0.62983,0.61822
0.2949,0.67881,1.43795,0.65157,0.62961,0.61797
0.295,0.67851,1.43766,0.65125,0.62938,0.61773
0.2951,0.67822,1.43737,0.65093,0.62915,0.61748
0.2952,0.67793,1.43708,0.65061,0.62892,0.61723
0.2953,0.67764,1.43679,0.65029,0.62869,0.61698
0.2954,0.67735,1.4365,0.64997,0.62847,0.61673
0.2955,0.67706,1.43621,0.64964,0.62824,0.61648
0.2956,0.67678,1.43593,0.64932,0.62801,0.61623
0.2957,0.6765,1.43564,0.649,0.62778,0.61598
0.2958,0.67622,1.43535,0.64867,0.62756,0.61573
0.2959,0.67594,1.43506,0.64835,0.62733,0.61548
0.296,0.67567,1.43478,0.64802,0.62711,0.61523
0.2961,0.6754,1.43449,0.64769,0.62688,0.61498
0.2962,0.67513,1.43421,0.64737,0.62665,0.61473
0.2963,0.67486,1.43392,0.64704,0.62643,0.61448
0.2964,0.6746,1.43364,0.64672,0.6262,0.61423
